id,gtfs_id,stop_id
687,ORLEANS:StopArea:00022701,672
688,ORLEANS:StopArea:00053501,673
689,ORLEANS:StopArea:00053500,674
690,ORLEANS:StopArea:00035625,675
691,ORLEANS:StopArea:00035626,676
692,ORLEANS:StopArea:00022800,677
693,ORLEANS:StopArea:01063702,678
694,ORLEANS:StopArea:01063701,679
695,ORLEANS:StopArea:00022921,680
696,ORLEANS:StopArea:00022920,681
697,ORLEANS:StopArea:00023000,682
698,ORLEANS:StopArea:00023001,683
699,ORLEANS:StopArea:00023100,684
700,ORLEANS:StopArea:00023101,685
701,ORLEANS:StopArea:00023201,686
702,ORLEANS:StopArea:00023200,687
703,ORLEANS:StopArea:00004730,688
704,ORLEANS:StopArea:00004732,689
705,ORLEANS:StopArea:TINDIE1,690
706,ORLEANS:StopArea:TINDIE2,691
707,ORLEANS:StopArea:AF021502,692
708,ORLEANS:StopArea:00052301,693
709,ORLEANS:StopArea:00052300,694
710,ORLEANS:StopArea:00023240,695
711,ORLEANS:StopArea:00035501,696
712,ORLEANS:StopArea:00035502,697
713,ORLEANS:StopArea:00022916,698
714,ORLEANS:StopArea:00022915,699
715,ORLEANS:StopArea:01059402,700
716,ORLEANS:StopArea:00044125,701
717,ORLEANS:StopArea:00023701,702
718,ORLEANS:StopArea:00023700,703
719,ORLEANS:StopArea:00004211,704
720,ORLEANS:StopArea:00004210,705
721,ORLEANS:StopArea:00017077,706
722,ORLEANS:StopArea:00017080,707
723,ORLEANS:StopArea:00017079,708
724,ORLEANS:StopArea:00017078,709
725,ORLEANS:StopArea:00023850,710
726,ORLEANS:StopArea:00023851,711
727,ORLEANS:StopArea:00051300,712
728,ORLEANS:StopArea:00051301,713
729,ORLEANS:StopArea:00044251,714
730,ORLEANS:StopArea:00044250,715
731,ORLEANS:StopArea:00024150,716
732,ORLEANS:StopArea:AF006010,717
733,ORLEANS:StopArea:00024242,718
734,ORLEANS:StopArea:00024240,719
735,ORLEANS:StopArea:01035403,720
736,ORLEANS:StopArea:01035404,721
737,ORLEANS:StopArea:00024601,722
738,ORLEANS:StopArea:00024600,723
739,ORLEANS:StopArea:00024700,724
740,ORLEANS:StopArea:00024701,725
741,ORLEANS:StopArea:00024801,726
742,ORLEANS:StopArea:00024800,727
743,ORLEANS:StopArea:00025101,728
744,ORLEANS:StopArea:00025100,729
745,ORLEANS:StopArea:00025451,730
746,ORLEANS:StopArea:00025500,731
747,ORLEANS:StopArea:00025550,732
748,ORLEANS:StopArea:00025701,733
749,ORLEANS:StopArea:00025700,734
750,ORLEANS:StopArea:01007203,735
751,ORLEANS:StopArea:01007204,736
752,ORLEANS:StopArea:01007201,737
753,ORLEANS:StopArea:01007202,738
754,ORLEANS:StopArea:00026000,739
755,ORLEANS:StopArea:00026001,740
756,ORLEANS:StopArea:00026120,741
757,ORLEANS:StopArea:TLAMBA2,742
758,ORLEANS:StopArea:TLAMBA1,743
759,ORLEANS:StopArea:00026121,744
760,ORLEANS:StopArea:01002303,745
761,ORLEANS:StopArea:01002308,746
762,ORLEANS:StopArea:TLARRY1,748
763,ORLEANS:StopArea:01081303,748
764,ORLEANS:StopArea:TLARRY2,748
765,ORLEANS:StopArea:01014403,749
766,ORLEANS:StopArea:01014404,750
767,ORLEANS:StopArea:01013603,751
768,ORLEANS:StopArea:01013604,752
769,ORLEANS:StopArea:00026400,753
770,ORLEANS:StopArea:00026401,754
771,ORLEANS:StopArea:00026600,755
772,ORLEANS:StopArea:00026601,756
773,ORLEANS:StopArea:01037704,757
774,ORLEANS:StopArea:01037703,758
775,ORLEANS:StopArea:08047304,759
776,ORLEANS:StopArea:08047303,760
777,ORLEANS:StopArea:00026900,761
778,ORLEANS:StopArea:01079201,762
779,ORLEANS:StopArea:01079202,763
780,ORLEANS:StopArea:AF026951,764
781,ORLEANS:StopArea:AF026950,765
782,ORLEANS:StopArea:00027200,766
783,ORLEANS:StopArea:00027201,767
784,ORLEANS:StopArea:00027365,768
785,ORLEANS:StopArea:00027353,768
786,ORLEANS:StopArea:00027352,769
787,ORLEANS:StopArea:00027366,769
788,ORLEANS:StopArea:TAULNA2,770
789,ORLEANS:StopArea:TAULNA1,771
790,ORLEANS:StopArea:01000809,772
791,ORLEANS:StopArea:00027400,773
792,ORLEANS:StopArea:00027500,774
793,ORLEANS:StopArea:00027501,775
794,ORLEANS:StopArea:00027702,776
795,ORLEANS:StopArea:00027703,777
796,ORLEANS:StopArea:AF001100,778
797,ORLEANS:StopArea:00027951,779
798,ORLEANS:StopArea:00027950,780
799,ORLEANS:StopArea:00049801,781
800,ORLEANS:StopArea:01071402,782
801,ORLEANS:StopArea:00028101,783
802,ORLEANS:StopArea:00028100,784
803,ORLEANS:StopArea:00050901,785
804,ORLEANS:StopArea:00050900,786
805,ORLEANS:StopArea:00028400,787
806,ORLEANS:StopArea:00028401,788
807,ORLEANS:StopArea:00028550,789
808,ORLEANS:StopArea:00028551,790
809,ORLEANS:StopArea:01061601,791
810,ORLEANS:StopArea:01078701,792
811,ORLEANS:StopArea:01078703,793
812,ORLEANS:StopArea:00028800,794
813,ORLEANS:StopArea:00028801,795
814,ORLEANS:StopArea:00028901,796
815,ORLEANS:StopArea:00028900,797
816,ORLEANS:StopArea:01037903,798
817,ORLEANS:StopArea:01037904,799
818,ORLEANS:StopArea:00044901,800
819,ORLEANS:StopArea:00044900,801
820,ORLEANS:StopArea:01068001,802
821,ORLEANS:StopArea:01068002,803
822,ORLEANS:StopArea:00046551,804
823,ORLEANS:StopArea:00046550,805
824,ORLEANS:StopArea:00029200,806
825,ORLEANS:StopArea:01045303,807
826,ORLEANS:StopArea:01045304,808
827,ORLEANS:StopArea:00029500,809
828,ORLEANS:StopArea:00029501,810
829,ORLEANS:StopArea:00046721,811
830,ORLEANS:StopArea:00046720,812
831,ORLEANS:StopArea:AF019010,813
832,ORLEANS:StopArea:00029900,814
833,ORLEANS:StopArea:00029901,815
834,ORLEANS:StopArea:01007305,816
835,ORLEANS:StopArea:01007304,817
836,ORLEANS:StopArea:00030004,818
837,ORLEANS:StopArea:00030005,819
838,ORLEANS:StopArea:00030101,820
839,ORLEANS:StopArea:00030100,821
840,ORLEANS:StopArea:AF004210,822
841,ORLEANS:StopArea:00030301,823
842,ORLEANS:StopArea:00030300,824
843,ORLEANS:StopArea:TLIBER2,825
844,ORLEANS:StopArea:TLIBER1,826
845,ORLEANS:StopArea:01002005,827
846,ORLEANS:StopArea:01002004,828
847,ORLEANS:StopArea:01068801,829
848,ORLEANS:StopArea:00056000,830
849,ORLEANS:StopArea:00056001,831
850,ORLEANS:StopArea:00030401,832
851,ORLEANS:StopArea:00030404,832
852,ORLEANS:StopArea:00030402,833
853,ORLEANS:StopArea:TLORET2,833
854,ORLEANS:StopArea:TLORET1,834
855,ORLEANS:StopArea:00030400,835
856,ORLEANS:StopArea:TLBRAL2,836
857,ORLEANS:StopArea:00001083,837
858,ORLEANS:StopArea:TLBRAL1,838
859,ORLEANS:StopArea:00001084,839
860,ORLEANS:StopArea:00030501,840
861,ORLEANS:StopArea:00030500,841
862,ORLEANS:StopArea:00030520,842
863,ORLEANS:StopArea:00030521,843
864,ORLEANS:StopArea:00030601,844
865,ORLEANS:StopArea:00030602,845
866,ORLEANS:StopArea:01070001,846
867,ORLEANS:StopArea:01070002,847
868,ORLEANS:StopArea:00030700,848
869,ORLEANS:StopArea:00030802,849
870,ORLEANS:StopArea:00030801,850
871,ORLEANS:StopArea:00030902,851
872,ORLEANS:StopArea:01063903,852
873,ORLEANS:StopArea:01038403,853
874,ORLEANS:StopArea:01038404,854
875,ORLEANS:StopArea:01037401,855
876,ORLEANS:StopArea:01037402,856
877,ORLEANS:StopArea:01002606,857
878,ORLEANS:StopArea:01002603,858
879,ORLEANS:StopArea:01002604,859
880,ORLEANS:StopArea:01002605,860
881,ORLEANS:StopArea:TLBLUM2,861
882,ORLEANS:StopArea:TLBLUM1,862
883,ORLEANS:StopArea:01063501,863
884,ORLEANS:StopArea:00032210,864
885,ORLEANS:StopArea:00032211,865
886,ORLEANS:StopArea:00033030,866
887,ORLEANS:StopArea:00033031,867
888,ORLEANS:StopArea:00033032,868
889,ORLEANS:StopArea:00033033,869
890,ORLEANS:StopArea:00033034,870
891,ORLEANS:StopArea:TMLKIN1,871
892,ORLEANS:StopArea:TMLKIN2,872
893,ORLEANS:StopArea:TMADEL2,873
894,ORLEANS:StopArea:00030980,874
895,ORLEANS:StopArea:TMADEL1,875
896,ORLEANS:StopArea:00030981,876
897,ORLEANS:StopArea:00031121,877
898,ORLEANS:StopArea:00031120,878
899,ORLEANS:StopArea:00031200,879
900,ORLEANS:StopArea:00031201,880
901,ORLEANS:StopArea:00031000,881
902,ORLEANS:StopArea:00031001,882
903,ORLEANS:StopArea:00036650,883
904,ORLEANS:StopArea:00036651,884
905,ORLEANS:StopArea:00031100,885
906,ORLEANS:StopArea:00031102,886
907,ORLEANS:StopArea:00031111,887
908,ORLEANS:StopArea:00031110,888
909,ORLEANS:StopArea:00031301,889
910,ORLEANS:StopArea:00031300,890
911,ORLEANS:StopArea:00031722,891
912,ORLEANS:StopArea:00031721,892
913,ORLEANS:StopArea:00031720,893
914,ORLEANS:StopArea:01061402,894
915,ORLEANS:StopArea:00052802,895
916,ORLEANS:StopArea:00052803,896
917,ORLEANS:StopArea:00052800,897
918,ORLEANS:StopArea:00052801,898
919,ORLEANS:StopArea:00056101,899
920,ORLEANS:StopArea:00056100,900
921,ORLEANS:StopArea:00031900,901
922,ORLEANS:StopArea:00032061,902
923,ORLEANS:StopArea:00032060,903
924,ORLEANS:StopArea:00032001,904
925,ORLEANS:StopArea:00032000,905
926,ORLEANS:StopArea:00032100,906
927,ORLEANS:StopArea:00032101,907
928,ORLEANS:StopArea:00032201,908
929,ORLEANS:StopArea:00032200,909
930,ORLEANS:StopArea:00055801,910
931,ORLEANS:StopArea:00055800,911
932,ORLEANS:StopArea:00032801,912
933,ORLEANS:StopArea:00032800,913
934,ORLEANS:StopArea:00001501,914
935,ORLEANS:StopArea:00001500,915
936,ORLEANS:StopArea:00032906,916
937,ORLEANS:StopArea:01019204,917
938,ORLEANS:StopArea:01019203,918
939,ORLEANS:StopArea:00032921,919
940,ORLEANS:StopArea:00032920,920
941,ORLEANS:StopArea:00033101,921
942,ORLEANS:StopArea:00033100,922
943,ORLEANS:StopArea:01018604,923
944,ORLEANS:StopArea:01018603,924
945,ORLEANS:StopArea:00033444,925
946,ORLEANS:StopArea:00033445,926
947,ORLEANS:StopArea:00033520,927
948,ORLEANS:StopArea:00033521,928
949,ORLEANS:StopArea:01070901,929
950,ORLEANS:StopArea:01070902,930
951,ORLEANS:StopArea:00033581,931
952,ORLEANS:StopArea:00033580,932
953,ORLEANS:StopArea:00033600,933
954,ORLEANS:StopArea:00033601,934
955,ORLEANS:StopArea:00033701,935
956,ORLEANS:StopArea:00033700,936
957,ORLEANS:StopArea:00044450,937
958,ORLEANS:StopArea:00044451,938
959,ORLEANS:StopArea:01070102,939
960,ORLEANS:StopArea:01070101,940
961,ORLEANS:StopArea:00033901,941
962,ORLEANS:StopArea:00033900,942
963,ORLEANS:StopArea:00034001,943
964,ORLEANS:StopArea:00034000,944
965,ORLEANS:StopArea:00034100,945
966,ORLEANS:StopArea:00034201,946
967,ORLEANS:StopArea:00034200,947
968,ORLEANS:StopArea:00034302,948
969,ORLEANS:StopArea:00034303,949
970,ORLEANS:StopArea:00034320,950
971,ORLEANS:StopArea:00034321,951
972,ORLEANS:StopArea:00024500,952
973,ORLEANS:StopArea:00024501,953
974,ORLEANS:StopArea:00049901,954
975,ORLEANS:StopArea:00049900,955
976,ORLEANS:StopArea:00034400,956
977,ORLEANS:StopArea:00034401,957
978,ORLEANS:StopArea:00034500,958
979,ORLEANS:StopArea:00034502,959
980,ORLEANS:StopArea:00034503,960
981,ORLEANS:StopArea:00034501,961
982,ORLEANS:StopArea:00034541,962
983,ORLEANS:StopArea:00034540,963
984,ORLEANS:StopArea:00034600,964
985,ORLEANS:StopArea:00034601,965
986,ORLEANS:StopArea:00024650,966
987,ORLEANS:StopArea:00024651,967
988,ORLEANS:StopArea:00034823,968
989,ORLEANS:StopArea:TMOUIL2,968
990,ORLEANS:StopArea:00003482,969
991,ORLEANS:StopArea:TMOUIL1,969
992,ORLEANS:StopArea:00009201,970
993,ORLEANS:StopArea:00009200,971
994,ORLEANS:StopArea:00035000,972
995,ORLEANS:StopArea:00035001,973
996,ORLEANS:StopArea:00053701,974
997,ORLEANS:StopArea:00053700,975
998,ORLEANS:StopArea:00035120,976
999,ORLEANS:StopArea:TMOZAR2,976
1000,ORLEANS:StopArea:TMOZAR1,977
1001,ORLEANS:StopArea:00035121,977
1002,ORLEANS:StopArea:01069602,978
1003,ORLEANS:StopArea:01069601,979
1004,ORLEANS:StopArea:00033420,980
1005,ORLEANS:StopArea:00033424,981
1006,ORLEANS:StopArea:00033421,982
1007,ORLEANS:StopArea:00033427,983
1008,ORLEANS:StopArea:00033401,984
1009,ORLEANS:StopArea:00033400,985
1010,ORLEANS:StopArea:01032004,986
1011,ORLEANS:StopArea:01032003,987
1012,ORLEANS:StopArea:00035151,988
1013,ORLEANS:StopArea:00035150,989
1014,ORLEANS:StopArea:00035170,990
1015,ORLEANS:StopArea:00035171,991
1016,ORLEANS:StopArea:01067103,992
1017,ORLEANS:StopArea:AF013302,993
1018,ORLEANS:StopArea:01059301,994
1019,ORLEANS:StopArea:01059302,995
1020,ORLEANS:StopArea:01080702,996
1021,ORLEANS:StopArea:01080701,997
1022,ORLEANS:StopArea:00029311,998
1023,ORLEANS:StopArea:00029310,999
1024,ORLEANS:StopArea:00035300,1000
1025,ORLEANS:StopArea:00035301,1001
1026,ORLEANS:StopArea:00035400,1002
1027,ORLEANS:StopArea:00035620,1003
1028,ORLEANS:StopArea:00035621,1004
1029,ORLEANS:StopArea:01049804,1005
1030,ORLEANS:StopArea:01049803,1006
1031,ORLEANS:StopArea:01026804,1007
1032,ORLEANS:StopArea:01026803,1008
1033,ORLEANS:StopArea:00038203,1009
1034,ORLEANS:StopArea:01046302,1010
1035,ORLEANS:StopArea:01050104,1011
1036,ORLEANS:StopArea:01050103,1012
1037,ORLEANS:StopArea:01011602,1013
1038,ORLEANS:StopArea:00050200,1014
1039,ORLEANS:StopArea:00035802,1015
1040,ORLEANS:StopArea:00035800,1016
1041,ORLEANS:StopArea:00035903,1017
1042,ORLEANS:StopArea:01069101,1018
1043,ORLEANS:StopArea:01069102,1019
1044,ORLEANS:StopArea:00035970,1020
1045,ORLEANS:StopArea:00035971,1021
1046,ORLEANS:StopArea:TFLORA2,1022
1047,ORLEANS:StopArea:TFLORA1,1023
1048,ORLEANS:StopArea:00047361,1024
1049,ORLEANS:StopArea:00047360,1025
1050,ORLEANS:StopArea:01069304,1026
1051,ORLEANS:StopArea:01069303,1027
1052,ORLEANS:StopArea:00036300,1028
1053,ORLEANS:StopArea:00036301,1029
1054,ORLEANS:StopArea:01007703,1030
1055,ORLEANS:StopArea:01007704,1031
1056,ORLEANS:StopArea:00036501,1032
1057,ORLEANS:StopArea:00036500,1033
1058,ORLEANS:StopArea:00036602,1034
1059,ORLEANS:StopArea:00036601,1035
1060,ORLEANS:StopArea:00036701,1036
1061,ORLEANS:StopArea:00036700,1037
1062,ORLEANS:StopArea:01035903,1038
1063,ORLEANS:StopArea:01035904,1039
1064,ORLEANS:StopArea:00036720,1040
1065,ORLEANS:StopArea:00051701,1041
1066,ORLEANS:StopArea:00051700,1042
1067,ORLEANS:StopArea:00036800,1043
1068,ORLEANS:StopArea:00036801,1044
1069,ORLEANS:StopArea:00024901,1045
1070,ORLEANS:StopArea:00024900,1046
1071,ORLEANS:StopArea:00037001,1047
1072,ORLEANS:StopArea:00037000,1048
1073,ORLEANS:StopArea:00037100,1049
1074,ORLEANS:StopArea:00037101,1050
1075,ORLEANS:StopArea:00037201,1051
1076,ORLEANS:StopArea:00037200,1052
1077,ORLEANS:StopArea:00037250,1053
1078,ORLEANS:StopArea:00037251,1054
1079,ORLEANS:StopArea:00037301,1055
1080,ORLEANS:StopArea:00037300,1056
1081,ORLEANS:StopArea:00037350,1057
1082,ORLEANS:StopArea:00037351,1058
1083,ORLEANS:StopArea:00037401,1059
1084,ORLEANS:StopArea:01042803,1060
1085,ORLEANS:StopArea:00037501,1061
1086,ORLEANS:StopArea:00037500,1062
1087,ORLEANS:StopArea:00037550,1063
1088,ORLEANS:StopArea:00037601,1064
1089,ORLEANS:StopArea:00037600,1065
1090,ORLEANS:StopArea:00037700,1066
1091,ORLEANS:StopArea:00037703,1067
1092,ORLEANS:StopArea:00037701,1068
1093,ORLEANS:StopArea:00035910,1069
1094,ORLEANS:StopArea:00053800,1070
1095,ORLEANS:StopArea:00053801,1071
1096,ORLEANS:StopArea:00037851,1072
1097,ORLEANS:StopArea:00037850,1073
1098,ORLEANS:StopArea:00025001,1074
1099,ORLEANS:StopArea:00025000,1075
1100,ORLEANS:StopArea:00038000,1076
1101,ORLEANS:StopArea:00038001,1077
1102,ORLEANS:StopArea:00038302,1078
1103,ORLEANS:StopArea:00038301,1079
1104,ORLEANS:StopArea:00038310,1080
1105,ORLEANS:StopArea:00038311,1081
1106,ORLEANS:StopArea:00038320,1082
1107,ORLEANS:StopArea:00038321,1083
1108,ORLEANS:StopArea:0003830,1084
1109,ORLEANS:StopArea:0003831,1085
1110,ORLEANS:StopArea:01070501,1086
1111,ORLEANS:StopArea:01070502,1087
1112,ORLEANS:StopArea:00046300,1088
1113,ORLEANS:StopArea:00046301,1089
1114,ORLEANS:StopArea:00038601,1090
1115,ORLEANS:StopArea:00038600,1091
1116,ORLEANS:StopArea:00038802,1092
1117,ORLEANS:StopArea:00038801,1093
1118,ORLEANS:StopArea:00038760,1094
1119,ORLEANS:StopArea:00038761,1095
1120,ORLEANS:StopArea:00037872,1096
1121,ORLEANS:StopArea:00038622,1097
1122,ORLEANS:StopArea:00038623,1098
1123,ORLEANS:StopArea:00039101,1099
1124,ORLEANS:StopArea:00039102,1100
1125,ORLEANS:StopArea:00039205,1101
1126,ORLEANS:StopArea:00039204,1102
1127,ORLEANS:StopArea:00039202,1103
1128,ORLEANS:StopArea:00039301,1104
1129,ORLEANS:StopArea:00039300,1105
1130,ORLEANS:StopArea:01011303,1106
1131,ORLEANS:StopArea:00039322,1107
1132,ORLEANS:StopArea:00052700,1108
1133,ORLEANS:StopArea:00052701,1109
1134,ORLEANS:StopArea:00039603,1110
1135,ORLEANS:StopArea:00039602,1111
1136,ORLEANS:StopArea:00039701,1112
1137,ORLEANS:StopArea:00039700,1113
1138,ORLEANS:StopArea:00039751,1114
1139,ORLEANS:StopArea:00039750,1115
1140,ORLEANS:StopArea:01013903,1116
1141,ORLEANS:StopArea:00039800,1117
1142,ORLEANS:StopArea:00039900,1118
1143,ORLEANS:StopArea:00039901,1119
1144,ORLEANS:StopArea:00040000,1120
1145,ORLEANS:StopArea:00040001,1121
1146,ORLEANS:StopArea:00040051,1122
1147,ORLEANS:StopArea:TPTBOR2,1122
1148,ORLEANS:StopArea:TPTBOR1,1123
1149,ORLEANS:StopArea:00040050,1123
1150,ORLEANS:StopArea:00040140,1124
1151,ORLEANS:StopArea:00040141,1125
1152,ORLEANS:StopArea:00040150,1126
1153,ORLEANS:StopArea:06004403,1127
1154,ORLEANS:StopArea:TPEURO2,1128
1155,ORLEANS:StopArea:01004404,1128
1156,ORLEANS:StopArea:TPEURO1,1129
1157,ORLEANS:StopArea:01004406,1130
1158,ORLEANS:StopArea:00040300,1131
1159,ORLEANS:StopArea:00040301,1132
1160,ORLEANS:StopArea:01006504,1133
1161,ORLEANS:StopArea:01006503,1134
1162,ORLEANS:StopArea:01027003,1135
1163,ORLEANS:StopArea:01027004,1136
1164,ORLEANS:StopArea:TPTDUN2,1137
1165,ORLEANS:StopArea:TPTDUN1,1138
1166,ORLEANS:StopArea:01069901,1139
1167,ORLEANS:StopArea:01069902,1140
1168,ORLEANS:StopArea:00041001,1141
1169,ORLEANS:StopArea:00041000,1142
1170,ORLEANS:StopArea:00041021,1143
1171,ORLEANS:StopArea:00041020,1144
1172,ORLEANS:StopArea:00041100,1145
1173,ORLEANS:StopArea:00041101,1146
1174,ORLEANS:StopArea:01012904,1147
1175,ORLEANS:StopArea:01012903,1148
1176,ORLEANS:StopArea:00041500,1149
1177,ORLEANS:StopArea:00041501,1150
1178,ORLEANS:StopArea:00041600,1151
1179,ORLEANS:StopArea:00041602,1152
1180,ORLEANS:StopArea:01035603,1153
1181,ORLEANS:StopArea:01035604,1154
1182,ORLEANS:StopArea:01071202,1155
1183,ORLEANS:StopArea:01071201,1156
1184,ORLEANS:StopArea:00041701,1157
1185,ORLEANS:StopArea:00041700,1158
1186,ORLEANS:StopArea:00036900,1159
1187,ORLEANS:StopArea:00036901,1160
1188,ORLEANS:StopArea:01022901,1161
1189,ORLEANS:StopArea:01022902,1162
1190,ORLEANS:StopArea:01009102,1163
1191,ORLEANS:StopArea:01009101,1164
1192,ORLEANS:StopArea:00041801,1165
1193,ORLEANS:StopArea:00041800,1166
1194,ORLEANS:StopArea:00041910,1167
1195,ORLEANS:StopArea:00041911,1168
1196,ORLEANS:StopArea:00000003,1169
1197,ORLEANS:StopArea:00000004,1170
1198,ORLEANS:StopArea:00041901,1171
1199,ORLEANS:StopArea:00041900,1172
1200,ORLEANS:StopArea:00041920,1173
1201,ORLEANS:StopArea:00041921,1174
1202,ORLEANS:StopArea:00041951,1175
1203,ORLEANS:StopArea:00041950,1176
1204,ORLEANS:StopArea:00000065,1177
1205,ORLEANS:StopArea:00042001,1178
1206,ORLEANS:StopArea:00042000,1179
1207,ORLEANS:StopArea:00042100,1180
1208,ORLEANS:StopArea:00042101,1181
1209,ORLEANS:StopArea:00042254,1182
1210,ORLEANS:StopArea:01026002,1183
1211,ORLEANS:StopArea:00042256,1184
1212,ORLEANS:StopArea:00042257,1185
1213,ORLEANS:StopArea:00042255,1186
1214,ORLEANS:StopArea:00042200,1187
1215,ORLEANS:StopArea:00042201,1188
1216,ORLEANS:StopArea:00005502,1189
1217,ORLEANS:StopArea:00005501,1190
1218,ORLEANS:StopArea:00005503,1191
1219,ORLEANS:StopArea:00005500,1192
1220,ORLEANS:StopArea:00042301,1193
1221,ORLEANS:StopArea:00042300,1194
1222,ORLEANS:StopArea:01023702,1195
1223,ORLEANS:StopArea:00042400,1196
1224,ORLEANS:StopArea:00042420,1197
1225,ORLEANS:StopArea:00042421,1198
1226,ORLEANS:StopArea:00042720,1199
1227,ORLEANS:StopArea:00042721,1200
1228,ORLEANS:StopArea:01029601,1201
1229,ORLEANS:StopArea:00029421,1202
1230,ORLEANS:StopArea:00020801,1203
1231,ORLEANS:StopArea:00020800,1204
1232,ORLEANS:StopArea:01023604,1205
1233,ORLEANS:StopArea:01023603,1206
1234,ORLEANS:StopArea:00043001,1207
1235,ORLEANS:StopArea:00043000,1208
1236,ORLEANS:StopArea:00043301,1209
1237,ORLEANS:StopArea:00043300,1210
1238,ORLEANS:StopArea:TTANGU2,1211
1239,ORLEANS:StopArea:01004503,1211
1240,ORLEANS:StopArea:TTANGU1,1212
1241,ORLEANS:StopArea:01004504,1212
1242,ORLEANS:StopArea:00043310,1213
1243,ORLEANS:StopArea:00043320,1214
1244,ORLEANS:StopArea:00043321,1215
1245,ORLEANS:StopArea:00043442,1216
1246,ORLEANS:StopArea:00043441,1217
1247,ORLEANS:StopArea:00000008,1218
1248,ORLEANS:StopArea:00000007,1219
1249,ORLEANS:StopArea:00043500,1220
1250,ORLEANS:StopArea:00043501,1221
1251,ORLEANS:StopArea:00043600,1222
1252,ORLEANS:StopArea:00043620,1223
1253,ORLEANS:StopArea:00051100,1224
1254,ORLEANS:StopArea:00051101,1225
1255,ORLEANS:StopArea:00045220,1226
1256,ORLEANS:StopArea:00045221,1227
1257,ORLEANS:StopArea:00010000,1228
1258,ORLEANS:StopArea:00010001,1229
1259,ORLEANS:StopArea:00050300,1230
1260,ORLEANS:StopArea:01001406,1231
1261,ORLEANS:StopArea:01001407,1232
1262,ORLEANS:StopArea:TROYAL2,1233
1263,ORLEANS:StopArea:TROYAL1,1234
1264,ORLEANS:StopArea:01001408,1235
1265,ORLEANS:StopArea:00043951,1236
1266,ORLEANS:StopArea:00043950,1237
1267,ORLEANS:StopArea:00055301,1238
1268,ORLEANS:StopArea:00055302,1239
1269,ORLEANS:StopArea:00055300,1240
1270,ORLEANS:StopArea:00043970,1241
1271,ORLEANS:StopArea:00043971,1242
1272,ORLEANS:StopArea:00044100,1243
1273,ORLEANS:StopArea:00044101,1244
1274,ORLEANS:StopArea:00052405,1245
1275,ORLEANS:StopArea:00013702,1246
1276,ORLEANS:StopArea:00013703,1247
1277,ORLEANS:StopArea:00044941,1248
1278,ORLEANS:StopArea:00044940,1249
1279,ORLEANS:StopArea:00045200,1250
1280,ORLEANS:StopArea:00045201,1251
1281,ORLEANS:StopArea:00045301,1252
1282,ORLEANS:StopArea:00045300,1253
1283,ORLEANS:StopArea:00045400,1254
1284,ORLEANS:StopArea:TREPUB1,1255
1285,ORLEANS:StopArea:TREPUB2,1256
1286,ORLEANS:StopArea:01068201,1257
1287,ORLEANS:StopArea:00045505,1258
1288,ORLEANS:StopArea:00045506,1259
1289,ORLEANS:StopArea:00045501,1260
1290,ORLEANS:StopArea:00045502,1261
1291,ORLEANS:StopArea:00045601,1262
1292,ORLEANS:StopArea:00045600,1263
1293,ORLEANS:StopArea:00012001,1264
1294,ORLEANS:StopArea:00012002,1265
1295,ORLEANS:StopArea:01079101,1266
1296,ORLEANS:StopArea:01079102,1267
1297,ORLEANS:StopArea:00040600,1268
1298,ORLEANS:StopArea:00040601,1269
1299,ORLEANS:StopArea:00046202,1270
1300,ORLEANS:StopArea:00046201,1271
1301,ORLEANS:StopArea:00046252,1272
1302,ORLEANS:StopArea:00046250,1273
1303,ORLEANS:StopArea:00046251,1274
1304,ORLEANS:StopArea:01077501,1275
1305,ORLEANS:StopArea:01077502,1276
1306,ORLEANS:StopArea:00046321,1277
1307,ORLEANS:StopArea:00046320,1278
1308,ORLEANS:StopArea:00049600,1279
1309,ORLEANS:StopArea:00049601,1280
1310,ORLEANS:StopArea:00053600,1281
1311,ORLEANS:StopArea:00053601,1282
1312,ORLEANS:StopArea:00046451,1283
1313,ORLEANS:StopArea:00046450,1284
1314,ORLEANS:StopArea:01045504,1285
1315,ORLEANS:StopArea:01045503,1286
1316,ORLEANS:StopArea:00046508,1287
1317,ORLEANS:StopArea:00046510,1288
1318,ORLEANS:StopArea:00046511,1289
1319,ORLEANS:StopArea:00045620,1290
1320,ORLEANS:StopArea:00045621,1291
1321,ORLEANS:StopArea:01014004,1292
1322,ORLEANS:StopArea:01014003,1293
1323,ORLEANS:StopArea:00045851,1294
1324,ORLEANS:StopArea:00045900,1295
1325,ORLEANS:StopArea:00045901,1296
1326,ORLEANS:StopArea:00013705,1297
1327,ORLEANS:StopArea:00013706,1298
1328,ORLEANS:StopArea:00012103,1299
1329,ORLEANS:StopArea:00012120,1300
1330,ORLEANS:StopArea:TCSMAR1,1301
1331,ORLEANS:StopArea:TCSMAR2,1302
1332,ORLEANS:StopArea:00031621,1303
1333,ORLEANS:StopArea:00031620,1304
1334,ORLEANS:StopArea:AF018600,1305
1335,ORLEANS:StopArea:00046100,1306
1336,ORLEANS:StopArea:00046103,1307
1337,ORLEANS:StopArea:00046102,1308
1338,ORLEANS:StopArea:00046521,1309
1339,ORLEANS:StopArea:00046520,1310
1340,ORLEANS:StopArea:01078101,1311
1341,ORLEANS:StopArea:01036003,1312
1342,ORLEANS:StopArea:01036004,1313
1343,ORLEANS:StopArea:00029803,1314
1344,ORLEANS:StopArea:00029800,1315
